feature,count,mean_activation,best_rank
9819,23,0.07672770548125972,6
32486,23,0.06808765216366104,8
25086,23,0.06688825397387795,5
36139,23,0.06540966033935547,2
41682,23,0.06362042284530142,4
35036,23,0.06186601066071054,9
44029,23,0.060679693260918495,8
3309,23,0.05952613509219626,7
48765,23,0.05775289091727008,6
42280,23,0.057699454543383225,6
3644,23,0.05721421410208163,3
23585,23,0.05582777896653051,7
14896,23,0.05570345355764679,9
48328,23,0.05461369471057602,8
41009,23,0.050236982819826706,13
44070,23,0.049190011685309204,11
18045,22,0.06915631314570253,6
28933,22,0.06809290329163725,5
43998,22,0.060235473242673004,6
14104,22,0.059082715179432525,4
45548,22,0.05873403359543194,5
43559,22,0.057041454552249474,7
27753,22,0.05580896918069233,11
46832,22,0.05572446503422477,10
23806,22,0.055448836562308396,8
15478,22,0.05501911585981196,7
22629,22,0.0540808689865199,8
47459,22,0.051620513878085396,11
42974,22,0.05092739415439693,7
14250,21,0.0813801937869617,1
16814,21,0.07263018687566121,5
40149,21,0.0675123447463626,5
46281,21,0.06693467320430846,1
26712,21,0.06591314432166871,2
45136,21,0.06552042067050934,6
34295,21,0.06443534312503678,7
32949,21,0.06165323761247453,3
36682,21,0.06011787695544107,11
32676,21,0.057979611768609,5
13498,21,0.057230343421300255,10
40091,21,0.05561614107517969,7
46754,21,0.05332266965082714,7
15243,21,0.05006281002646401,10
38408,21,0.04340430118498348,19
2755,20,0.08197045885026455,7
15056,20,0.07678483016788959,4
3787,20,0.07672196663916112,3
30380,20,0.06828678958117962,4
18262,20,0.0649971030652523,4
38511,20,0.06162346508353948,7
41702,20,0.058993032574653624,10
23283,20,0.057819190062582494,8
39068,20,0.05769863110035658,2
1432,20,0.057040729001164435,5
34062,20,0.056417211517691614,14
12233,20,0.05621373727917671,10
38966,20,0.05609090775251389,5
17347,20,0.05601605735719204,11
11369,20,0.05344572775065899,9
26774,20,0.05027761161327362,15
9823,20,0.0459575280547142,14
5827,19,0.07832597313742888,5
48552,19,0.0779281391909248,3
1618,19,0.07491387191571687,3
24682,19,0.07040402802981828,2
38773,19,0.0662456262660654,7
11997,19,0.06571395499141593,3
42581,19,0.06291725604157698,7
22380,19,0.062463468430857906,6
42585,19,0.05932773630085744,11
14061,19,0.05930639450487338,3
30739,19,0.058614932000637054,3
16847,19,0.057245621947865734,11
32744,19,0.056510149060111294,6
29911,19,0.05525593734101245,6
37928,19,0.05111142718478253,9
1613,19,0.04819547110482266,14
5056,18,0.06300144311454561,4
22319,18,0.061985231935977936,2
27355,18,0.06195183843374252,5
8920,18,0.061933098981777825,6
14427,18,0.06189356123407682,3
14418,18,0.06144742419322332,3
34574,18,0.06049736051095857,5
20040,18,0.06044433224532339,3
18903,18,0.05939472715059916,2
23365,18,0.05669057493408521,8
47636,18,0.0539645291864872,11
42044,18,0.05248540432916747,13
32905,18,0.05247704891694917,9
13879,18,0.052156772878434926,10
3474,18,0.051111511472198695,10
38534,18,0.04719929893811544,8
29939,17,0.08483932189205114,2
19623,17,0.08076742598239113,2
1073,17,0.06700410409008756,5
41995,17,0.06540555463117712,4
45671,17,0.06292173617026385,6
28926,17,0.062257629107026494,7
37888,17,0.06157521289937636,1
33329,17,0.059803915812688714,9
29082,17,0.05932134324136902,4
43452,17,0.05753895465065451,7
38490,17,0.05744046301526182,9
21905,17,0.05709983452278025,11
7662,17,0.05609248162192457,6
37925,17,0.05475790360394646,14
25293,17,0.054251037538051605,6
11975,17,0.05279747747323092,13
23475,17,0.04849869494929033,14
1609,16,0.08015558635815978,3
1596,16,0.0726186039391905,3
174,16,0.06680308701470494,3
47643,16,0.0667296345345676,4
12076,16,0.06476897466927767,7
17861,16,0.06309774704277515,3
38849,16,0.05887564783915877,9
26048,16,0.05786385666579008,7
49105,16,0.05722935916855931,12
28565,16,0.056560381315648556,10
6002,16,0.05618010926991701,11
1063,16,0.05545255751349032,7
6512,16,0.05412165052257478,15
26622,16,0.05379887646995485,8
44231,16,0.05372173432260752,11
41659,16,0.051734721986576915,10
40479,16,0.049879978876560926,10
22140,16,0.049480012618005276,12
37279,16,0.047531527699902654,15
12,16,0.0,19
39012,15,0.07851589570442835,3
23371,15,0.07411421239376068,7
47404,15,0.07334821770588557,4
2922,15,0.0717322086294492,3
11052,15,0.0655520831545194,3
4052,15,0.06531990766525268,2
2702,15,0.06470876981814702,9
9361,15,0.06414829542239507,5
41048,15,0.0639772097269694,4
14891,15,0.06183489412069321,5
10168,15,0.060389891763528186,4
43638,15,0.059980401893456776,8
24965,15,0.057693335910638174,6
44177,15,0.05741872787475586,8
17790,15,0.057269146541754405,11
34850,15,0.056231934825579324,11
46628,15,0.05615968058506648,7
14737,15,0.055587956309318544,14
42989,15,0.055010400464137396,12
6061,15,0.05415166492263476,14
10310,15,0.05278694182634354,10
5465,15,0.052658828099568684,18
30261,15,0.0511510357260704,9
45277,15,0.049521654347578686,19
44228,15,0.04946871946255366,16
18319,15,0.04894319921731949,15
12527,15,0.04480757266283035,11
34893,14,0.08140682801604271,5
31955,14,0.0715369318744966,7
8711,14,0.07083716695862156,9
12861,14,0.06892348213919572,6
1407,14,0.06867403803127152,5
15745,14,0.06730707309075765,6
39439,14,0.0645554353083883,5
46108,14,0.06305218168667384,8
698,14,0.06032995613557952,10
6795,14,0.0602735664163317,5
13680,14,0.05925901952598776,4
9353,14,0.059164228716066906,8
33652,14,0.0588000336928027,14
1004,14,0.058728061616420746,9
9396,14,0.05863826881561961,7
12600,14,0.058624397963285446,7
29385,14,0.05801904574036598,12
22946,14,0.05793198091643197,7
23776,14,0.05784903360264642,10
11211,14,0.056344754727823396,10
35063,14,0.055214891742382734,10
21817,14,0.05511517822742462,9
217,14,0.05347054185611861,14
37504,14,0.05259488097258976,18
15174,14,0.05193720119340079,14
2248,14,0.05164937488734722,18
18137,14,0.05152502283453941,11
32358,14,0.051092268100806644,11
46611,14,0.050865023263863156,17
2020,14,0.05019544543964522,10
36740,14,0.04985467131648745,19
14,14,0.04724188734378133,4
20034,13,0.08148661685677674,1
10185,13,0.06915482592124206,6
16383,13,0.06914851126762536,3
20121,13,0.0672224132487407,5
36356,13,0.06655986377826104,5
9602,13,0.06494547627293147,9
46788,13,0.06416768809923759,4
21206,13,0.0619128317787097,5
2537,13,0.06071248707863001,9
764,13,0.06048468156502797,9
1607,13,0.06019619508431508,6
9766,13,0.05864543123887135,11
37177,13,0.05795507820752951,8
42470,13,0.05770728192650355,11
16912,13,0.05693992284628061,8
5132,13,0.056729284616617054,11
46075,13,0.056599014080487765,9
21781,13,0.05561233369203714,13
42444,13,0.05518431445726982,11
8224,13,0.05488552038486187,13
27362,13,0.05425599561287807,10
3766,13,0.05302784964442253,18
22088,13,0.05266888296374908,10
23963,13,0.0512825445486949,20
48005,13,0.04936918014517197,16
13170,12,0.07350274610022704,3
37893,12,0.07008195047577222,3
15872,12,0.06941086488465469,5
1490,12,0.06085966341197491,12
10941,12,0.06081133894622326,8
48489,12,0.05956726583341757,11
37763,12,0.05929079093039036,7
2960,12,0.057364593570431076,10
5777,12,0.05688007144878308,12
26271,12,0.05668745251993338,7
46991,12,0.05620851988593737,4
39669,12,0.055337417560319103,15
27738,12,0.05391260174413522,10
27120,12,0.05360537860542536,9
29683,12,0.05355777591466904,12
29795,12,0.05353370836625496,10
26874,12,0.05340031782786051,17
7418,12,0.052791777998209,12
41605,12,0.04969733456770579,17
41958,12,0.04880906827747822,12
46747,12,0.04855880575875441,14
8506,11,0.08375550467859615,1
29624,11,0.08343610032038255,1
33510,11,0.07901475036686118,5
34193,11,0.07402368601072919,4
45484,11,0.07221461832523346,3
15875,11,0.07005750252441927,5
21098,11,0.06712212413549423,4
46309,11,0.06374814835461703,5
41460,11,0.06255409460176121,7
22605,11,0.06223339316519824,10
25599,11,0.060571413825858726,5
8769,11,0.06040439957922155,6
29913,11,0.059996021064845,3
45792,11,0.05950085717168721,13
46409,11,0.05904679948633367,11
29945,11,0.05834169821305708,9
35856,11,0.0561953220855106,10
24621,11,0.05490915138613094,13
28564,11,0.054091601209207016,13
3276,11,0.053562755611809815,9
5963,11,0.053044300865043297,11
8632,11,0.05250445414673199,9
3140,11,0.05226680297743191,14
11252,11,0.05203531614758752,16
27205,11,0.051446564834226265,14
40172,11,0.05079692602157593,13
10034,11,0.0506847199391235,19
33098,11,0.049850562418049034,17
40593,11,0.04728016900745305,19
6286,11,0.04498556053096598,16
40343,10,0.10099478736519814,1
18953,10,0.08200042359530926,2
25352,10,0.07958460226655006,2
21666,10,0.07925889827311039,1
32685,10,0.07918060570955276,1
43140,10,0.0714413158595562,5
33529,10,0.06887640133500099,3
2643,10,0.0677344635128975,2
28906,10,0.062429258972406386,12
13056,10,0.062044741585850716,8
32254,10,0.06131998971104622,7
35828,10,0.06092330627143383,8
40492,10,0.060014371573925016,9
1346,10,0.05999210141599178,3
13704,10,0.059902267158031465,5
41690,10,0.05922444686293602,9
14999,10,0.05873528048396111,7
21423,10,0.05867662876844406,11
35899,10,0.058167369663715364,6
4518,10,0.058097397163510325,10
26580,10,0.05768041871488094,14
21327,10,0.05761277750134468,6
28345,10,0.05512767732143402,13
22264,10,0.054977037757635114,8
1353,10,0.05487210974097252,9
6785,10,0.05434541143476963,7
22999,10,0.05433496348559856,11
11498,10,0.054051417857408524,10
10013,10,0.05275149941444397,13
37243,10,0.05208064317703247,13
15960,10,0.05192844197154045,13
44286,10,0.05141721069812775,11
18210,10,0.05054161921143532,14
13183,10,0.05011513978242874,10
14026,10,0.050024373829364775,17
28972,10,0.04934550747275353,21
29300,10,0.04916843995451927,18
39475,10,0.04671418070793152,16
29391,10,0.046691405773162845,18
32527,10,0.045880374312400815,22
13,10,0.0,19
43999,9,0.083392852710353,2
31169,9,0.0797392792171902,5
9355,9,0.07415926125314501,5
18008,9,0.07264136357439889,5
21593,9,0.07223516868220435,4
14883,9,0.06800623569223616,2
30984,9,0.06668383214208815,9
26599,9,0.06552930507395002,8
39335,9,0.06509649588002099,6
19562,9,0.06401015983687507,10
12745,9,0.06323233743508656,10
37305,9,0.06304014888074663,10
36296,9,0.05836824576059977,11
46662,9,0.05818870084153281,14
25943,9,0.05804521590471268,7
2973,9,0.05719887796375486,11
47804,9,0.05711276498105791,7
44726,9,0.05669104142321481,11
7838,9,0.056266731686062284,12
6438,9,0.056172889553838305,12
46455,9,0.055673336817158595,14
26147,9,0.05556891693009271,8
4794,9,0.05542571842670441,15
30065,9,0.05417564511299133,9
34836,9,0.054108119673199125,14
33753,9,0.05399298585123486,10
13337,9,0.053490990979803935,9
23809,9,0.05328656236330668,13
41491,9,0.05302049757705794,10
46819,9,0.05293974114788903,16
33055,9,0.052220524185233645,11
7808,9,0.051317827569113836,20
5948,9,0.051005190859238304,14
4462,9,0.050688772565788694,15
7781,9,0.05006339566575156,14
34977,9,0.049874273439248405,14
21712,9,0.04879968033896552,20
22569,9,0.048708565119240016,13
38064,9,0.04782823224862417,14
20067,9,0.047616740895642176,18
6305,9,0.04698264184925291,18
41586,8,0.0894677983596921,1
15655,8,0.08936708513647318,6
15347,8,0.08462691586464643,3
29903,8,0.08415752556174994,1
32831,8,0.08068127185106277,6
46452,8,0.08061338774859905,1
16213,8,0.07241419050842524,4
42785,8,0.07086397614330053,1
9075,8,0.06976144202053547,11
23653,8,0.06715738587081432,6
21193,8,0.06642900314182043,5
14185,8,0.06553576420992613,11
7718,8,0.06465991213917732,11
9752,8,0.06461708480492234,4
13578,8,0.0639214776456356,5
20541,8,0.06381741166114807,7
10928,8,0.06355359591543674,10
14633,8,0.06331638246774673,6
4206,8,0.06280640885233879,10
6385,8,0.06129708234220743,11
4731,8,0.06112562399357557,8
43219,8,0.06101278681308031,4
6572,8,0.06026265490800142,8
699,8,0.0589211517944932,11
1887,8,0.05889352969825268,10
24024,8,0.0585375614464283,13
6073,8,0.05837615579366684,6
3384,8,0.05725423153489828,9
3909,8,0.0566874616779387,13
10662,8,0.056527321226894855,14
44823,8,0.05541224870830774,18
1316,8,0.05532073229551315,14
24535,8,0.05517643736675382,17
36776,8,0.05517076514661312,15
34898,8,0.054555837996304035,12
33232,8,0.05334119591861963,9
14591,8,0.05332800094038248,14
25075,8,0.0527839632704854,9
38784,8,0.052609700709581375,10
2562,8,0.052118901163339615,17
25838,8,0.051755206659436226,14
27251,8,0.051341583020985126,12
16853,8,0.05112549755722284,12
31028,8,0.050850138533860445,11
24612,8,0.05072618089616299,11
30933,8,0.05018728133291006,13
8547,8,0.050176206044852734,16
16948,8,0.0495340209454298,20
39932,8,0.049515949096530676,12
34770,8,0.04850583337247372,17
31533,8,0.04835665039718151,23
46893,8,0.046837104484438896,13
13036,8,0.045868558809161186,17
35338,7,0.0901605955192021,3
18229,7,0.08584697118827275,3
35178,7,0.08161913709981101,2
18956,7,0.07882580320749964,3
10540,7,0.07751817894833428,7
16844,7,0.07622982774462018,1
5940,7,0.07304406485387258,9
35296,7,0.0692876758319991,6
43262,7,0.06823824346065521,5
44669,7,0.06761356868914195,5
13007,7,0.06560088800532478,11
41209,7,0.06535277249557632,13
48178,7,0.06460477837494441,8
35237,7,0.06264862205301013,10
38174,7,0.062474111361163,8
31571,7,0.06206302344799042,12
18049,7,0.06138500890561512,9
13913,7,0.06133803618805749,5
45623,7,0.061120253056287766,4
42365,7,0.06099385768175125,11
3021,7,0.060934452073914666,12
40201,7,0.06080918652670724,12
6146,7,0.05968456183161054,14
12310,7,0.05879474537713187,6
2214,7,0.05874603773866381,13
15795,7,0.058622020695890696,6
5026,7,0.05835492802517755,9
46889,7,0.057849305016653876,12
34050,7,0.05782613264662879,11
18883,7,0.057450943759509494,9
37587,7,0.05709260702133179,18
43462,7,0.05693054624966213,7
46408,7,0.05594717391899654,11
22987,7,0.05565831916672843,13
21164,7,0.055657963667597087,16
39831,7,0.05560585856437683,15
48738,7,0.055487100567136495,13
24665,7,0.05371877444641931,14
18339,7,0.053463279136589596,15
9102,7,0.053014983023915975,20
31393,7,0.052865451467888694,15
40804,7,0.05280262391482081,13
28996,7,0.052246395498514175,18
28499,7,0.052130027541092465,13
16334,7,0.05204991464103971,16
26922,7,0.05201571860483715,17
45581,7,0.05149185551064355,13
40562,7,0.051202937960624695,11
31471,7,0.05082043792520251,17
23769,7,0.05055684702736991,16
24710,7,0.04997748988015311,20
44988,7,0.049160827483449666,10
48253,7,0.04808961174317768,16
19964,7,0.04808342403599194,17
4606,7,0.0475028684096677,19
43214,7,0.04645788243838719,16
7910,7,0.04509953409433365,19
8176,6,0.13491620123386383,1
45869,6,0.08553625891606013,3
22767,6,0.0827993160734574,2
34930,6,0.08033670112490654,8
44950,6,0.0798616533478101,2
11269,6,0.07347752898931503,7
21850,6,0.0711715289702018,7
21202,6,0.06994853044549625,3
701,6,0.06833899766206741,6
47350,6,0.06704713900883992,8
18788,6,0.06590065111716588,5
27728,6,0.06544147804379463,10
17180,6,0.06498655925194423,7
40567,6,0.06458551188309987,12
47094,6,0.0641569762180249,10
27935,6,0.06397950649261475,11
22315,6,0.0631837360560894,15
39911,6,0.06227678433060646,7
36839,6,0.061536344389120735,8
41957,6,0.061046965420246124,8
19848,6,0.059975460171699524,11
14772,6,0.05988475183645884,11
3557,6,0.059519741063316665,12
10353,6,0.059283530339598656,15
36202,6,0.05870607619484266,13
7239,6,0.05824154863754908,10
457,6,0.05813504382967949,11
12265,6,0.05774335935711861,9
25638,6,0.05723158766825994,11
29364,6,0.05638183777530988,11
19731,6,0.055879913891355194,15
45046,6,0.05534381295243899,18
38501,6,0.05532842377821604,12
2796,6,0.05512413692971071,12
13788,6,0.054617732763290405,15
916,6,0.05435572440425555,10
20615,6,0.05430927003423373,18
22352,6,0.05422478790084521,11
8435,6,0.0538531964023908,7
2318,6,0.05347913627823194,9
21923,6,0.053329398234685264,15
13868,6,0.05332262938221296,17
3446,6,0.052749202897151314,18
31279,6,0.051911363999048867,16
7915,6,0.05188916934033235,15
47027,6,0.05181624243656794,19
1947,6,0.051758067682385445,14
13076,6,0.05171182379126549,14
5874,6,0.05165887003143629,18
33006,6,0.05162703121701876,18
20064,6,0.051608141511678696,12
35537,6,0.051568335543076195,17
6088,6,0.05139060690999031,16
5404,6,0.0510847307741642,13
14698,6,0.05095493917663892,17
2982,6,0.050846182430783905,14
21902,6,0.050686873495578766,18
16469,6,0.050255369395017624,14
23908,6,0.04913603514432907,21
37099,6,0.04911363869905472,12
43093,6,0.048929267873366676,15
36342,6,0.04870922490954399,18
13469,6,0.0484159824748834,20
36900,6,0.04818335920572281,23
29833,6,0.04808324327071508,18
20316,6,0.04691200082500776,19
8251,6,0.04644016300638517,21
3102,6,0.045152660459280014,22
29908,6,0.045089732855558395,20
3215,6,0.04423848415414492,17
23987,6,0.04412365208069483,16
43172,6,0.04209814717372259,23
44088,5,0.1495297372341156,1
25647,5,0.1170302875339985,1
41108,5,0.09521321803331376,5
20014,5,0.0946315124630928,3
14437,5,0.0847285695374012,4
39262,5,0.08240416795015335,2
17072,5,0.07842777222394944,4
33511,5,0.0764048382639885,2
39750,5,0.07574223577976227,10
48366,5,0.07561052888631821,11
21424,5,0.07483628392219543,7
16444,5,0.0721324622631073,2
33977,5,0.069805546104908,6
44807,5,0.0686701625585556,12
40749,5,0.06832904517650604,4
26077,5,0.06739316731691361,14
37102,5,0.06543598622083664,9
35546,5,0.0653784841299057,7
47406,5,0.06370409429073334,4
10623,5,0.06327918767929078,11
11424,5,0.0631604753434658,9
45198,5,0.062398853898048404,8
48847,5,0.06213494837284088,12
27553,5,0.0613257922232151,9
18226,5,0.06093212217092514,15
47341,5,0.06074190959334373,11
45139,5,0.060503225028514865,13
14912,5,0.06047212183475494,10
6392,5,0.06011783480644226,14
10163,5,0.06008530482649803,10
20575,5,0.05968169718980789,13
37330,5,0.059601794183254245,13
11780,5,0.05874961167573929,8
18531,5,0.05858112722635269,12
8758,5,0.05779509246349335,10
45894,5,0.057682834565639496,15
26278,5,0.05722975730895996,13
8039,5,0.05675839334726333,18
16793,5,0.05664094686508179,12
25135,5,0.05644852519035339,12
32120,5,0.05614127963781357,11
41779,5,0.055283769965171814,10
15071,5,0.05514703541994095,17
16087,5,0.05503793656826019,11
25941,5,0.055000677704811096,10
4885,5,0.05487387627363205,16
24246,5,0.054807691276073454,12
19396,5,0.05413224697113037,16
20052,5,0.05394096076488495,17
23738,5,0.05392898321151733,16
30160,5,0.05352822840213776,15
4965,5,0.05343305319547653,14
9054,5,0.05313455760478973,10
30106,5,0.053130578994750974,12
20810,5,0.05305816978216171,15
29294,5,0.05299035832285881,14
21405,5,0.05297747254371643,16
36546,5,0.05183674544095993,17
16276,5,0.051394124329090116,18
17842,5,0.05106441602110863,21
35232,5,0.05098381936550141,18
15471,5,0.0506747379899025,17
29004,5,0.05060679018497467,22
47777,5,0.05055229514837265,14
30568,5,0.050544950366020205,17
28946,5,0.050434865057468414,19
17706,5,0.050001613795757294,21
15475,5,0.04905905425548553,16
8777,5,0.04893872290849686,15
38572,5,0.04877021387219429,21
12401,5,0.04818330556154251,18
12665,5,0.0478914201259613,24
46293,5,0.04779665768146515,15
19533,5,0.04767321050167084,18
40719,5,0.04757654070854187,19
16429,5,0.047378862649202345,12
2515,5,0.04735672622919083,18
15140,5,0.0469624325633049,23
40552,5,0.04677760228514671,19
35948,5,0.04663531482219696,15
21859,5,0.0440424382686615,27
42420,4,0.15295343473553658,3
38749,4,0.09580235183238983,3
41349,4,0.07884881272912025,1
10479,4,0.07258815411478281,10
4566,4,0.07216970156878233,2
2491,4,0.07043373491615057,3
33311,4,0.06770045682787895,15
18416,4,0.06645049154758453,8
3418,4,0.06491804216057062,14
19882,4,0.06361470744013786,15
24256,4,0.06329022534191608,8
21321,4,0.06308236718177795,11
29511,4,0.06305542960762978,10
20050,4,0.06265478022396564,9
7178,4,0.06195548549294472,8
15403,4,0.06155305076390505,6
43595,4,0.06152927689254284,10
37316,4,0.060954466462135315,12
3064,4,0.06094319745898247,12
37859,4,0.0609393622726202,8
23578,4,0.060688674449920654,10
22944,4,0.06054524518549442,6
32632,4,0.06051183491945267,8
5015,4,0.060222143307328224,13
40371,4,0.05983400158584118,17
46585,4,0.05975425895303488,10
8427,4,0.05948299914598465,11
8715,4,0.05916023068130016,15
19909,4,0.05868189409375191,12
23277,4,0.058526257053017616,13
26803,4,0.05834873206913471,10
18551,4,0.05814534518867731,9
35499,4,0.05811682716012001,19
4117,4,0.05781834479421377,20
20517,4,0.057750895619392395,18
30120,4,0.05772644467651844,9
14376,4,0.057351620867848396,15
26745,4,0.05710582062602043,8
32174,4,0.056877694092690945,17
26001,4,0.056665731593966484,10
25790,4,0.055929023772478104,16
1209,4,0.05583489593118429,15
13987,4,0.05577151384204626,11
31205,4,0.05542777292430401,17
22596,4,0.05512365326285362,19
31426,4,0.05487123690545559,11
12816,4,0.05451075732707977,17
6917,4,0.05450689420104027,19
35221,4,0.0543820271268487,11
18947,4,0.05420915596187115,21
3040,4,0.05396203696727753,23
32646,4,0.05388689041137695,15
41092,4,0.053823716938495636,16
29250,4,0.05372095853090286,12
38940,4,0.05347931385040283,18
23185,4,0.053100427612662315,16
42965,4,0.05232962593436241,17
11062,4,0.05190494284033775,17
34658,4,0.05190187506377697,17
25603,4,0.05189238861203194,17
41041,4,0.05175711866468191,17
37646,4,0.051123881712555885,15
1692,4,0.050851086154580116,16
6077,4,0.05052860639989376,10
32541,4,0.05048774182796478,21
17500,4,0.050412774085998535,21
21787,4,0.050377532839775085,21
1751,4,0.050167568027973175,18
32308,4,0.05014842748641968,18
44819,4,0.05007524974644184,19
36522,4,0.05004102364182472,18
841,4,0.04997657239437103,16
1321,4,0.04966363124549389,17
18684,4,0.04950712062418461,16
15562,4,0.04921790212392807,25
42840,4,0.048966528847813606,22
33583,4,0.048807501792907715,17
42291,4,0.04876908287405968,17
42249,4,0.04833732545375824,23
42446,4,0.04792463406920433,20
13967,4,0.04763700067996979,19
10742,4,0.047097427770495415,23
42434,4,0.046890346333384514,17
17454,4,0.046645909547805786,21
30182,4,0.04663853347301483,21
5356,4,0.0466289296746254,20
26315,4,0.04652358405292034,21
16529,4,0.04628483206033707,24
43651,4,0.04589074105024338,16
28054,4,0.04577126167714596,20
5369,4,0.043522294610738754,19
26765,4,0.04298365116119385,20
22470,4,0.04146641679108143,22
26114,4,0.040253760293126106,19
106,3,0.13376443088054657,1
34317,3,0.09845637778441112,3
44156,3,0.09312503536542256,5
25632,3,0.08810488507151604,4
23112,3,0.08197479943434398,10
29521,3,0.08105638002355893,6
21659,3,0.08035834009448688,8
43138,3,0.07852370540301006,5
17991,3,0.07598726948102315,5
33699,3,0.07388655468821526,7
12304,3,0.07055990397930145,14
11644,3,0.07011380046606064,6
1628,3,0.07005402197440465,10
35393,3,0.06951572621862094,9
48493,3,0.06898083661993344,14
17598,3,0.06879843895634015,12
29844,3,0.06709802399079005,14
42674,3,0.06702331205209096,6
5366,3,0.06675660858551662,6
6035,3,0.06673415005207062,9
872,3,0.06602237125237782,11
9667,3,0.06593525906403859,12
37276,3,0.0655188945432504,12
3767,3,0.06425844629605611,11
28039,3,0.06353105728824933,16
35421,3,0.06331352641185124,12
46286,3,0.06317938615878423,13
40036,3,0.06298312296470006,7
34697,3,0.06264253084858258,11
9398,3,0.06252488990624745,12
24466,3,0.06228237599134445,10
14788,3,0.06149419645468394,12
15512,3,0.061426649490992226,14
46297,3,0.061163162191708885,13
2445,3,0.060933198779821396,12
26387,3,0.06068001687526703,11
15524,3,0.06052480141321818,17
40968,3,0.06001579761505127,14
8201,3,0.059525286157925926,14
33762,3,0.0595064585407575,14
10707,3,0.059272597233454384,15
27814,3,0.059073018531004585,7
28403,3,0.059045419096946716,13
44105,3,0.05862893660863241,19
37184,3,0.058523411552111305,11
31179,3,0.05848440031210581,11
28069,3,0.05819835886359215,15
27977,3,0.05811897665262222,12
24597,3,0.05804992467164993,12
16443,3,0.05757906039555868,13
17339,3,0.057565927505493164,17
13695,3,0.05740788082281748,10
2374,3,0.057255640625953674,10
34111,3,0.05692578852176666,19
9112,3,0.05650515481829643,20
15496,3,0.05603660891453425,17
36675,3,0.055971547961235046,10
21636,3,0.055829405784606934,12
8501,3,0.055642202496528625,19
2253,3,0.05519557247559229,15
23439,3,0.055031525592009224,12
48670,3,0.054696932435035706,18
10315,3,0.05443512896696726,16
20544,3,0.05442796895901362,10
11470,3,0.05400648464759191,18
11191,3,0.053933308770259224,25
47021,3,0.05355096608400345,20
4779,3,0.053436090548833214,9
13298,3,0.05340815087159475,17
40404,3,0.0533285861214002,17
15665,3,0.05324158817529678,16
35703,3,0.053222641348838806,25
36731,3,0.05288027226924896,15
6546,3,0.05262552201747894,13
23122,3,0.052460757394631706,17
26941,3,0.05240493764479955,16
18774,3,0.05234868327776591,13
14984,3,0.05198678374290466,28
19039,3,0.051468142618735634,22
10020,3,0.05134650319814682,19
23879,3,0.05130535860856374,17
11071,3,0.05106078336636225,18
1972,3,0.050905498365561165,18
9109,3,0.05087087427576383,17
2490,3,0.050661186377207436,17
38994,3,0.05065211157004038,15
45679,3,0.05046540995438894,20
10260,3,0.05020567774772644,21
30959,3,0.050050015250841774,24
46384,3,0.04993851979573568,15
43022,3,0.049904062102238335,14
36520,3,0.049879045536120735,15
4175,3,0.04944974680741628,19
42885,3,0.04942484696706136,20
30158,3,0.04939870908856392,19
48957,3,0.04935146619876226,16
48617,3,0.04934452474117279,21
27458,3,0.0488501638174057,19
40689,3,0.04881562292575836,17
31920,3,0.04879003018140793,25
35198,3,0.04848507543404897,25
39774,3,0.04823338488737742,18
16134,3,0.04815313716729482,19
35264,3,0.04812236626942953,20
19395,3,0.0480983629822731,25
38950,3,0.04803371926148733,21
18943,3,0.04794886956612269,23
23554,3,0.04793831209341685,15
21427,3,0.047838746259609856,14
32731,3,0.04779999206463496,21
23056,3,0.04750257978836695,24
37994,3,0.0474429652094841,17
6633,3,0.047344149400790535,21
46203,3,0.047252060224612556,23
34846,3,0.047247834503650665,17
27077,3,0.047208799670139946,16
13289,3,0.04720765973130862,25
47432,3,0.047112420201301575,25
22752,3,0.04704258839289347,20
14485,3,0.046992274622122444,24
12117,3,0.046735030909379326,19
12719,3,0.04673282181223234,20
39291,3,0.04660444955031077,20
30947,3,0.046212186415990196,21
19839,3,0.04616268600026766,24
48964,3,0.045677848160266876,23
33520,3,0.045607643822828926,15
29192,3,0.0454046775897344,27
16439,3,0.0453395831088225,20
10420,3,0.04528579115867615,22
14123,3,0.04521233215928078,17
13378,3,0.04492787644267082,22
40847,3,0.04477581133445104,22
17880,3,0.04477033019065857,30
20998,3,0.044440860549608864,15
43176,3,0.0443621501326561,25
45795,3,0.0434613103667895,28
12188,3,0.043226497868696846,23
27551,3,0.04310968890786171,17
33971,3,0.043055968979994454,24
10430,3,0.04286235446731249,29
35317,3,0.042545379449923836,22
47388,2,0.13009416311979294,4
27171,2,0.1292845830321312,1
33438,2,0.1189410649240017,4
44699,2,0.11335168406367302,2
23158,2,0.1108059510588646,2
15899,2,0.1060701385140419,6
16730,2,0.0997597724199295,5
21175,2,0.0982937291264534,9
38178,2,0.09693549759685993,3
28355,2,0.09670963883399963,7
14768,2,0.09617462009191513,5
14050,2,0.09293041378259659,6
10342,2,0.08910529315471649,2
26371,2,0.08849023282527924,12
47810,2,0.0876598060131073,4
6195,2,0.0872204452753067,6
34287,2,0.08714368380606174,5
34429,2,0.0851091742515564,7
27111,2,0.08453121036291122,11
12264,2,0.08420045673847198,7
23948,2,0.08390823006629944,11
46935,2,0.08344666101038456,7
36033,2,0.08039887621998787,6
19320,2,0.07993046194314957,6
43766,2,0.07732449471950531,10
31223,2,0.0772157572209835,5
1829,2,0.07525108382105827,5
10308,2,0.0732492208480835,10
14248,2,0.07258851267397404,15
